objectId,department,title,final_group,objectBeginDate,objectEndDate,final_date,final_date_bucket_key,geo_options,geo_normalized_best_guess_location,geo_normalized_source_cols,geo_normalized_confidence,geo_normalized_geo_eligible,mapbox_feature_id,mapbox_place_name,geo_mapbox_lon,geo_mapbox_lat,geo_mapbox_relevance,geo_mapbox_accuracy,geo_mapbox_match_status,geo_mapbox_updated_at,color_eligible,top_color_hex,dominant_colors_hex,color_group_id,color_group_key,color_group_type,color_group_confidence
42474,Asian Art,Vase with Peony Scroll,vase,1000,1133,1066,1000:1499,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#030202,"[""#030202"", ""#0b0a05"", ""#1b1b14"", ""#13130c"", ""#23231c"", ""#0c0c0a"", ""#2b2b24"", ""#151512""]",0.0,multicolor,multicolor,0.449752
48579,Asian Art,Covered Jar,jar,1700,1799,1749,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#e2e3dc,"[""#e2e3dc"", ""#fdfefe"", ""#ececeb"", ""#e4e4e3"", ""#dcdddb"", ""#eaebe5"", ""#dbdcd4"", ""#dde2db""]",9.0,white,single,0.764853
52739,Asian Art,Jar,jar,1522,1566,1544,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#141c23,"[""#141c23"", ""#131a1d"", ""#1a242c"", ""#1b2224"", ""#1c2a34"", ""#16222b"", ""#0d1314"", ""#232523""]",5.0,blue,single,0.936106
47186,Asian Art,Bottle,bottle,1840,1840,1840,1500:1999,||||||||Japan||,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,False,,[],,,,
460143,Robert Lehman Collection,Apothecary jar (albarello),jar,1467,1483,1475,1000:1499,"||||||||Italian, Faenza or Pesaro||","Faenza, Italy",culture||country,0.35,true,place.21547120,"Faenza, Ravenna, Italy",11.882004,44.285633,1.0,place:1.00,matched,2026-04-27T16:46:41Z,True,#fdfdfe,"[""#fdfdfe"", ""#030303"", ""#0b0b0c"", ""#121314"", ""#f3f3f4"", ""#1a1b1d"", ""#ebebed"", ""#0d0e11""]",0.0,multicolor,multicolor,0.563335
309713,The Michael C. Rockefeller Wing,Yoke-form vessel,vessel,350,450,400,0:499,||||Mesoamerica||Guatemala||Maya||,"Mesoamerica, Guatemala",region||country,0.70,true,country.8797,Guatemala,-90.390002,15.605589,0.5,country:0.50,matched,2026-04-27T16:46:53Z,True,#2c241b,"[""#2c241b"", ""#342c23"", ""#fefefe"", ""#3c342b"", ""#332a1c"", ""#3b3224"", ""#443c33"", ""#5c544b""]",2.0,brown_tan,single,0.867637
460168,Robert Lehman Collection,Vase (vaso),vase,1517,1523,1520,1500:1999,"||||||||Italian, Deruta||","Deruta, Italy",culture||country,0.55,true,place.20514928,"Deruta, Perugia, Italy",12.420198,42.98219,1.0,place:1.00,matched,2026-04-27T16:46:38Z,True,#fdfdfd,"[""#fdfdfd"", ""#f3f4f4"", ""#ebebec"", ""#e3e3e4"", ""#dbdbdc"", ""#d3d3d4"", ""#cbcbcc"", ""#c3c3c4""]",0.0,multicolor,multicolor,0.512979
46797,Asian Art,Vase,vase,1368,1644,1506,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
314678,The Michael C. Rockefeller Wing,Seated Figure Bottle,bottle,1100,1500,1300,1000:1499,||||||Peru||Chimú||,Peru,country,0.70,true,country.8880,Peru,-75.311132,-10.151093,1.0,country:1.00,matched,2026-04-27T16:47:00Z,True,#84827b,"[""#84827b"", ""#7c7b73"", ""#74736c"", ""#6c6b64"", ""#8b8374"", ""#8c8b82"", ""#938b7c"", ""#fefefe""]",8.0,gray,single,0.886742
52765,Asian Art,Jar with Mythical Qilin amidst Tree Peonies,jar,1634,1666,1650,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#fdfefd,"[""#fdfefd"", ""#e4ebe4"", ""#f4fdfd"", ""#f3f4f3"", ""#ebedeb"", ""#ecf2ec"", ""#d4dbd4"", ""#04142c""]",9.0,white,single,0.824201
47072,Asian Art,Jar,jar,1800,1899,1849,1500:1999,||||||||Japan||,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,True,#040404,"[""#040404"", ""#0b0b0b"", ""#0c0a05"", ""#090604"", ""#110e0a"", ""#14120b"", ""#131313"", ""#0d0d12""]",4.0,red,single,0.752824
202473,European Sculpture and Decorative Arts,Vase with cover,vase,1785,1795,1790,1500:1999,||||||||||,,none,0.00,false,,,,,,,,,False,,[],,,,
46586,Asian Art,Jar with floral scrolls,jar,1668,1722,1695,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#a5a294,"[""#a5a294"", ""#9d9a8c"", ""#fefefe"", ""#020304"", ""#adaa9c"", ""#b4b2a4"", ""#020b24"", ""#03132c""]",0.0,multicolor,multicolor,0.545679
314626,The Michael C. Rockefeller Wing,Single Spout Bottle,bottle,-1200,-800,-1000,-1000:-501,||||Mesoamerica||Mexico||Tlatilco||,"Mesoamerica, Mexico",region||country,0.70,true,country.8863,Mexico,-102.532867,23.950464,0.5,country:0.50,matched,2026-04-27T16:46:53Z,True,#946b3c,"[""#946b3c"", ""#9a6d3c"", ""#9c7243"", ""#a27544"", ""#946d42"", ""#936534"", ""#aa7d4c"", ""#a57a4b""]",3.0,orange,single,1.0
446844,Islamic Art,Jar,jar,1100,1199,1149,1000:1499,||||||Eastern Syria||||,Eastern Syria,country,0.70,true,country.8919,Syria,38.505592,35.013048,0.5,country:0.50,matched,2026-04-27T16:46:39Z,True,#9c8c7b,"[""#9c8c7b"", ""#a49482"", ""#ac9c8a"", ""#93836c"", ""#9b8b74"", ""#aa9a85"", ""#a3937c"", ""#948473""]",2.0,brown_tan,single,1.0
206392,European Sculpture and Decorative Arts,Vase,vase,1787,1787,1787,1500:1999,||||||||||German,Germany,department||artistNationality,0.53,true,country.8762,Germany,10.018343,51.133481,1.0,country:1.00,matched,2026-04-27T16:46:43Z,True,#b5b4b2,"[""#b5b4b2"", ""#bdbcba"", ""#c5c4c2"", ""#adacaa"", ""#bab9b6"", ""#aba9a6"", ""#a5a4a2"", ""#cdccca""]",8.0,gray,single,1.0
63539,Asian Art,Four-Legged Jar with Lid,jar,710,794,752,500:999,||||||||Japan||,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,True,#827464,"[""#827464"", ""#7b6c5c"", ""#554c42"", ""#5c5244"", ""#8b7c6c"", ""#736454"", ""#4c443b"", ""#9b8c7c""]",2.0,brown_tan,single,1.0
47558,Asian Art,Bottle,bottle,1644,1911,1777,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#4c240b,"[""#4c240b"", ""#fefefd"", ""#735549"", ""#7b5b4c"", ""#745345"", ""#542b13"", ""#836353"", ""#54290d""]",2.0,brown_tan,single,0.812161
47440,Asian Art,Vase,vase,1368,1644,1506,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#bab5a5,"[""#bab5a5"", ""#7a745d"", ""#9b947c"", ""#544333"", ""#9b9582"", ""#fefefd"", ""#9d9983"", ""#6b6552""]",2.0,brown_tan,single,0.756476
771050,European Sculpture and Decorative Arts,Miniature vase in form of a cactus flower,vase,1870,1880,1875,1500:1999,||||||||||British,Britain,department||artistNationality,0.53,true,country.8783,United Kingdom,-2.36967,54.237933,1.0,country:1.00,matched,2026-04-27T16:46:31Z,True,#d4d3cb,"[""#d4d3cb"", ""#dbdbd3"", ""#cdcbc3"", ""#ccc9bd"", ""#dad4c4"", ""#bcbbb4"", ""#d1cec4"", ""#d4d1c5""]",9.0,white,single,0.849312
208421,European Sculpture and Decorative Arts,Vase,vase,1885,1899,1892,1500:1999,||||||||||,,none,0.00,false,,,,,,,,,True,#e4fbf3,"[""#e4fbf3"", ""#eaf9f4"", ""#ebf5f4"", ""#defdf4"", ""#fdfefe"", ""#dbe3e5"", ""#e3ebec"", ""#d3dbdd""]",9.0,white,single,0.786338
52682,Asian Art,Vase,vase,960,1279,1119,1000:1499,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#6a5d43,"[""#6a5d43"", ""#554b33"", ""#5d523a"", ""#5a4d35"", ""#62553c"", ""#4c432b"", ""#665b42"", ""#5b5136""]",1.0,yellow,single,1.0
308523,The Michael C. Rockefeller Wing,Stirrup-spout bottle with feline,bottle,1100,1470,1285,1000:1499,||||North Coast||Peru||Chimú||,Peru,country,0.70,true,country.8880,Peru,-75.311132,-10.151093,1.0,country:1.00,matched,2026-04-27T16:47:00Z,True,#444443,"[""#444443"", ""#4c4c4b"", ""#545452"", ""#3c3c3c"", ""#4b4a45"", ""#fefefe"", ""#53524d"", ""#5c5c5a""]",8.0,gray,single,0.650825
50186,Asian Art,Freshwater Jar (Mizusashi) with Pines,jar,1650,1659,1654,1500:1999,||||||||Japan||,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,True,#f2f3f4,"[""#f2f3f4"", ""#dbe3e4"", ""#edf2f3"", ""#eaeced"", ""#828482"", ""#e5eaec"", ""#141414"", ""#7b7d7b""]",0.0,multicolor,multicolor,0.510556
48244,Asian Art,Vase,vase,1700,1799,1749,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#3b3d3a,"[""#3b3d3a"", ""#333533"", ""#2a2d2b"", ""#232524"", ""#fefefe"", ""#42443d"", ""#353a35"", ""#3a3c35""]",0.0,multicolor,multicolor,0.535954
312603,The Michael C. Rockefeller Wing,Jar,jar,500,1200,850,500:999,||||||Peru||Wari||,Peru,country,0.70,true,country.8880,Peru,-75.311132,-10.151093,1.0,country:1.00,matched,2026-04-27T16:47:00Z,True,#7c5b33,"[""#7c5b33"", ""#644b2b"", ""#73542c"", ""#fefefd"", ""#54442b"", ""#6c522c"", ""#735b3c"", ""#7c6a4c""]",2.0,brown_tan,single,0.880892
308359,The Michael C. Rockefeller Wing,Double-Spout Bottle: Felines,bottle,-300,-100,-200,-500:-1,||||Ica Valley||Peru||Paracas||,"Ica Valley, Peru, Peru",region||country,0.70,true,place.5556400,"Ica District, Ica, Peru",-75.729645,-14.063716,0.592593,place:0.59,matched,2026-04-27T16:46:45Z,True,#fefefe,"[""#fefefe"", ""#332c23"", ""#2c2b23"", ""#24231c"", ""#433324"", ""#2b251c"", ""#543c2b"", ""#1b1b14""]",0.0,multicolor,multicolor,0.529994
62713,Asian Art,Water Jar,jar,1700,1799,1749,1500:1999,||||||||Japan||,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,False,,[],,,,
53765,Asian Art,Jar with scholars,jar,1468,1499,1483,1000:1499,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#fefefe,"[""#fefefe"", ""#343b54"", ""#3c435c"", ""#3b3c54"", ""#3c4363"", ""#343c5b"", ""#3b3d5b"", ""#43445c""]",5.0,blue,single,0.709654
48654,Asian Art,Vase,vase,1662,1722,1692,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#6b2423,"[""#6b2423"", ""#fefefd"", ""#6c2c2a"", ""#732c2b"", ""#d3ccbb"", ""#7b3433"", ""#732524"", ""#7c2423""]",4.0,red,single,0.758304
190648,European Sculpture and Decorative Arts,Jug,jug,1600,1699,1649,1500:1999,||||||||||,,none,0.00,false,,,,,,,,,True,#020102,"[""#020102"", ""#fefefd"", ""#0b0202"", ""#736454"", ""#6b5c4c"", ""#6c6353"", ""#73645b"", ""#63544b""]",0.0,multicolor,multicolor,0.267333
47218,Asian Art,Hanging Vase,vase,1800,1899,1849,1500:1999,||||||||Japan||,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,False,,[],,,,
309512,The Michael C. Rockefeller Wing,Bottle: Owl,bottle,-1200,-400,-800,-1000:-501,||||||Peru||Cupisnique||,Peru,country,0.70,true,country.8880,Peru,-75.311132,-10.151093,1.0,country:1.00,matched,2026-04-27T16:47:00Z,True,#5b4c2b,"[""#5b4c2b"", ""#63532c"", ""#6b5b33"", ""#635432"", ""#534424"", ""#73643b"", ""#5b4b25"", ""#4b3c1c""]",1.0,yellow,single,1.0
316720,The Michael C. Rockefeller Wing,Stirrup Spout Bottle: Frog,bottle,100,500,300,0:499,||||||Peru||Moche||,Peru,country,0.70,true,country.8880,Peru,-75.311132,-10.151093,1.0,country:1.00,matched,2026-04-27T16:47:00Z,True,#74331c,"[""#74331c"", ""#fdfdfd"", ""#7b341c"", ""#6c321c"", ""#642a14"", ""#7c5b3b"", ""#745334"", ""#6b2c14""]",2.0,brown_tan,single,1.0
308513,The Michael C. Rockefeller Wing,Stirrup Spout Bottle with Pumas,bottle,-300,-150,-225,-500:-1,||||||Peru||Moche||,Peru,country,0.70,true,country.8880,Peru,-75.311132,-10.151093,1.0,country:1.00,matched,2026-04-27T16:47:00Z,True,#fefdfd,"[""#fefdfd"", ""#e3bc83"", ""#cca473"", ""#cc9c64"", ""#cb945b"", ""#dbb482"", ""#d3ac7b"", ""#dcb47c""]",2.0,brown_tan,single,0.782018
310602,The Michael C. Rockefeller Wing,Face Jar,jar,100,1000,550,500:999,||Oaxaca||Mesoamerica||Mexico||Monte Alban||,"Oaxaca, Mexico, Mexico",state||country,0.72,true,place.40880287,"Oaxaca, Oaxaca, Mexico",-96.72438,17.062824,0.666667,place:0.67,matched,2026-04-27T16:46:57Z,True,#836a44,"[""#836a44"", ""#8c724c"", ""#947a54"", ""#7c623c"", ""#745c3b"", ""#6d5433"", ""#7c6443"", ""#9c815c""]",2.0,brown_tan,single,1.0
46939,Asian Art,Vase,vase,1662,1722,1692,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
63131,Asian Art,Tea jar,jar,1600,1699,1649,1500:1999,||||||||Japan||,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,False,,[],,,,
448986,Islamic Art,Ewer,pitcher,800,999,899,500:999,Qasr-i Abu Nasr||||||Iran||||,"Qasr-i Abu Nasr, Iran",city||country,0.88,true,country.8814,Iran,54.301374,32.565838,0.366667,country:0.37,matched,2026-04-27T16:47:01Z,True,#bdaa9b,"[""#bdaa9b"", ""#b5a393"", ""#baa594"", ""#b4a28c"", ""#c2ac9c"", ""#bca994"", ""#baa48d"", ""#c4b2a3""]",2.0,brown_tan,single,0.678065
49266,Asian Art,Jar,jar,800,899,849,500:999,||||||||Japan||,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,True,#6b5d3b,"[""#6b5d3b"", ""#635534"", ""#736542"", ""#5b4d2c"", ""#73633d"", ""#6b5b35"", ""#7b6c44"", ""#83744b""]",1.0,yellow,single,1.0
47787,Asian Art,Jar,jar,1800,1899,1849,1500:1999,||||||||Japan||,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,False,,[],,,,
62602,Asian Art,Tea Jar,jar,1700,1799,1749,1500:1999,||||||||Japan||,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,True,#140b02,"[""#140b02"", ""#1b1304"", ""#1c150a"", ""#221a0c"", ""#241d12"", ""#1a0e03"", ""#161103"", ""#2b2215""]",2.0,brown_tan,single,0.956721
52398,Asian Art,Bottle with Cover,bottle,1630,1630,1630,1500:1999,||||||||Japan||,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,False,,[],,,,
194439,European Sculpture and Decorative Arts,Ewer (Schnabelkanne),pitcher,1597,1597,1597,1500:1999,||||||||||,,none,0.00,false,,,,,,,,,True,#fefdfd,"[""#fefdfd"", ""#c2b59c"", ""#cabda4"", ""#cdc2ac"", ""#c5baa4"", ""#bdb29c"", ""#d2c5ac"", ""#baad94""]",2.0,brown_tan,single,0.840164
47119,Asian Art,Jar and cover,jar,1850,1850,1850,1500:1999,||||||||Japan||,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,False,,[],,,,
47687,Asian Art,Vase,vase,1667,1733,1700,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
46568,Asian Art,Minature vase,vase,1700,1799,1749,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#2b0505,"[""#2b0505"", ""#2c0a0b"", ""#330b0c"", ""#240404"", ""#fefefe"", ""#3b1314"", ""#3b1b1b"", ""#3b0c0c""]",0.0,multicolor,multicolor,0.583071
51133,Asian Art,Vase decorated with bats and peaches amid scrolling floral vines,vase,1796,1820,1808,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
308534,The Michael C. Rockefeller Wing,Warrior Head Jar,jar,100,500,300,0:499,||||||Peru||Moche||,Peru,country,0.70,true,country.8880,Peru,-75.311132,-10.151093,1.0,country:1.00,matched,2026-04-27T16:47:00Z,True,#fefefe,"[""#fefefe"", ""#ac6453"", ""#a36453"", ""#dbc49b"", ""#a35b4c"", ""#ab6c5b"", ""#9c5b4c"", ""#a46c5b""]",4.0,red,single,0.874189
47308,Asian Art,Bottle,bottle,1650,1650,1650,1500:1999,||||||||Japan||,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,False,,[],,,,
42406,Asian Art,Covered Ewer,pitcher,1662,1722,1692,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
308463,The Michael C. Rockefeller Wing,Gourd-shaped bottle,bottle,-200,100,-50,-500:-1,||||South Coast||Peru||Topará||,Peru,country,0.70,true,country.8880,Peru,-75.311132,-10.151093,1.0,country:1.00,matched,2026-04-27T16:47:00Z,True,#fefefe,"[""#fefefe"", ""#d4632c"", ""#cc5b24"", ""#c45b2c"", ""#db6b33"", ""#d35c23"", ""#cb5c2b"", ""#db6324""]",3.0,orange,single,1.0
198669,European Sculpture and Decorative Arts,Vase,vase,1889,1889,1889,1500:1999,||||||||||French,France,department||artistNationality,0.53,true,country.8781,France,2.618787,47.824905,1.0,country:1.00,matched,2026-04-27T16:46:43Z,False,,[],,,,
48590,Asian Art,"Vase with dragon, phoenixes, and butterflies",vase,1700,1799,1749,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#fefefd,"[""#fefefd"", ""#e5e3db"", ""#dbd4cb"", ""#e3dcd4"", ""#d3ccc3"", ""#cbc4bb"", ""#eae4dc"", ""#c4c2b4""]",9.0,white,single,0.825521
72312,Asian Art,"Bottle Decorated with ""Three Friends"" Pine, Bamboo and Plum",bottle,1734,1766,1750,1500:1999,||||||||Japan||,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,True,#836b4d,"[""#836b4d"", ""#7b6245"", ""#ad8a64"", ""#8b7354"", ""#745a3d"", ""#a4825c"", ""#7c654a"", ""#745d42""]",2.0,brown_tan,single,1.0
52024,Asian Art,Vase with peony and magnolia,vase,1768,1795,1781,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#dae5e3,"[""#dae5e3"", ""#cddcda"", ""#d5e3e2"", ""#c5d5d2"", ""#d3e1de"", ""#fdfefe"", ""#e3eceb"", ""#cbdad6""]",9.0,white,single,0.899284
47320,Asian Art,Vase with openwork pattern of flowers,vase,1736,1766,1751,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#fefefd,"[""#fefefd"", ""#d4b4c3"", ""#dbbbcb"", ""#d3b3bc"", ""#d3acbc"", ""#ccacbb"", ""#dbbbc4"", ""#dcc3cc""]",4.0,red,single,0.829321
200879,European Sculpture and Decorative Arts,Vase with cover,vase,1735,1745,1740,1500:1999,||||||||||German,Germany,department||artistNationality,0.53,true,country.8762,Germany,10.018343,51.133481,1.0,country:1.00,matched,2026-04-27T16:46:43Z,True,#fefefe,"[""#fefefe"", ""#c4c4c3"", ""#cccccb"", ""#bcbdbb"", ""#d4d4d2"", ""#acacab"", ""#dcdddb"", ""#d2d2cd""]",9.0,white,single,0.713517
52712,Asian Art,Wine Vessel with Daoist Immortals,vessel,1723,1735,1729,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#fdfdfd,"[""#fdfdfd"", ""#533532"", ""#5b3532"", ""#5c3c3b"", ""#4c2d2a"", ""#532d2b"", ""#633d3a"", ""#836463""]",4.0,red,single,1.0
194390,European Sculpture and Decorative Arts,Water jug,jug,1753,1795,1774,1500:1999,||||||||||,,none,0.00,false,,,,,,,,,False,,[],,,,
651289,The Cloisters,Green Glazed Jug,jug,1300,1400,1350,1000:1499,Mill Green||Essex||||England||British||,"Mill Green, Essex, England",city||state||country,0.95,true,district.542287,"Essex, England, United Kingdom",0.473644,51.733253,0.592593,district:0.59,matched,2026-04-27T16:46:54Z,True,#fefefe,"[""#fefefe"", ""#5b5c43"", ""#53543c"", ""#63644b"", ""#4b4c34"", ""#5c5b3c"", ""#43442c"", ""#646344""]",0.0,multicolor,multicolor,0.484705
476296,Medieval Art,Jug,jug,300,699,499,0:499,||Kharga Oasis||||Byzantine Egypt||Coptic||,"Kharga Oasis, Byzantine Egypt",state||country,0.72,true,country.8771,Egypt,29.871903,26.494184,0.388889,country:0.39,matched,2026-04-27T16:46:49Z,True,#fefefe,"[""#fefefe"", ""#443323"", ""#4b3424"", ""#533c2b"", ""#4c3b2b"", ""#533b24"", ""#7c5b43"", ""#ac8364""]",2.0,brown_tan,single,1.0
46762,Asian Art,Jar with floral medallions,jar,1800,1899,1849,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#444343,"[""#444343"", ""#3c3c3b"", ""#2c231c"", ""#342b24"", ""#2c2423"", ""#332c2b"", ""#4c4b4b"", ""#545353""]",2.0,brown_tan,single,0.863312
191213,European Sculpture and Decorative Arts,Vase,vase,1700,1715,1707,1500:1999,||||||||||,,none,0.00,false,,,,,,,,,False,,[],,,,
47117,Asian Art,Jar with Cover,jar,1820,1820,1820,1500:1999,||||||||Japan||,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,False,,[],,,,
47299,Asian Art,Jar,jar,1767,1849,1808,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#151312,"[""#151312"", ""#fefefe"", ""#1c1b1b"", ""#0b0b0e"", ""#191412"", ""#242323"", ""#2b2a2c"", ""#14110f""]",8.0,gray,single,0.843616
52039,Asian Art,Vase with Village Scene,vase,1736,1795,1765,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
308417,The Michael C. Rockefeller Wing,Stirrup spout bottle with figure with llama headdress,bottle,200,600,400,0:499,||||||Peru||Moche||,Peru,country,0.70,true,country.8880,Peru,-75.311132,-10.151093,1.0,country:1.00,matched,2026-04-27T16:47:00Z,True,#b36c4c,"[""#b36c4c"", ""#bb7453"", ""#a4644b"", ""#ac6a4c"", ""#fefefe"", ""#ab654b"", ""#b47254"", ""#9c5c43""]",3.0,orange,single,1.0
