objectID,color_eligible,color_analysis_status,primary_image_url,bw_grayscale_ratio,top_color_hex,dominant_colors_hex,dominant_colors_share,color_group_id,color_group_label,no_bg_image_path,no_bg_image_exists,dominant_color_foreground_pixels,color_group_key,color_group_type,color_group_confidence
45913,True,eligible,https://images.metmuseum.org/CRDImages/as/original/LC-14_40_9_whs-001.jpg,0.03608,#242423,"[""#242423"", ""#2b2c2c"", ""#1c1c1c"", ""#333334"", ""#040404"", ""#0b0b0b"", ""#3b3b3b"", ""#131314""]","[0.078905, 0.06258, 0.057695, 0.05223, 0.042955, 0.037435, 0.037355, 0.02687]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/45913_no_bg.png,True,216819.0,multicolor,multicolor,0.443002
45914,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/197834.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/45914_no_bg.png,False,,,,
45915,True,eligible,https://images.metmuseum.org/CRDImages/as/original/79_2_1224_O1_sf.jpg,0.257412,#040b13,"[""#040b13"", ""#02040b"", ""#0b131c"", ""#131414"", ""#1a1b1c"", ""#1c232c"", ""#131b24"", ""#242b34""]","[0.03907423, 0.0351254, 0.02930308, 0.02727433, 0.02114666, 0.01997185, 0.01942325, 0.01861589]",1,blue,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/45915_no_bg.png,True,193222.0,blue,single,0.769352
45917,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/30039.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/45917_no_bg.png,False,,,,
45918,True,eligible,https://images.metmuseum.org/CRDImages/as/original/23_225_333ab_O1.jpg,2.4e-05,#9b847b,"[""#9b847b"", ""#937d73"", ""#9c948b"", ""#94837b"", ""#9c8c82"", ""#a3948b"", ""#82645b"", ""#a38c82""]","[0.02565, 0.022615, 0.022115, 0.02101, 0.01959, 0.017385, 0.01698, 0.015725]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/45918_no_bg.png,True,503327.0,combo_1,combo,0.774049
45919,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP-35139-001.jpg,0.832192,#fdfdfd,"[""#fdfdfd"", ""#4a4c45"", ""#5b5c53"", ""#52544c"", ""#dce2d4"", ""#b4bba4"", ""#dce4db"", ""#63655b""]","[0.02415586, 0.01468845, 0.01362949, 0.01308157, 0.01182241, 0.0106054, 0.01018919, 0.01014704]",103,neutral 0.85 + yellow 0.09,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/45919_no_bg.png,True,189809.0,combo_4,combo,0.5802
45923,True,eligible,https://images.metmuseum.org/CRDImages/as/original/14_40_109_S1_sf.jpg,0.001056,#6d1a34,"[""#6d1a34"", ""#731a35"", ""#fefefd"", ""#6b1631"", ""#83344b"", ""#8b2543"", ""#83223d"", ""#7b1d3a""]","[0.02420183, 0.02094419, 0.01984958, 0.01698999, 0.01590585, 0.01504169, 0.01443939, 0.01420895]",102,red 0.37 + orange 0.32,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/45923_no_bg.png,True,190936.0,combo_3,combo,0.494429
45929,True,eligible,https://images.metmuseum.org/CRDImages/as/original/14_40_10_S_sf.jpg,0.000148,#3c3523,"[""#3c3523"", ""#433c2a"", ""#413b26"", ""#332d1b"", ""#1d1a0b"", ""#221d0b"", ""#fefefe"", ""#2a2513""]","[0.06582759, 0.05298006, 0.03525602, 0.03076365, 0.03067828, 0.0259565, 0.02439324, 0.02197632]",101,orange 0.46 + yellow 0.33,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/45929_no_bg.png,True,187429.0,combo_2,combo,0.666305
45930,True,eligible,https://images.metmuseum.org/CRDImages/as/original/LC-91_1_414_whs-001.jpg,7.2e-05,#fefefe,"[""#fefefe"", ""#33130c"", ""#5c2413"", ""#5b2b1c"", ""#5b3424"", ""#541c0c"", ""#6c2b13"", ""#5b1c0b""]","[0.03149526, 0.02103497, 0.02013256, 0.01872176, 0.01751431, 0.01707582, 0.01683433, 0.01623061]",102,red 0.37 + orange 0.32,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/45930_no_bg.png,True,157357.0,combo_3,combo,0.708703
45932,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/28764.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/45932_no_bg.png,False,,,,
45934,True,eligible,https://images.metmuseum.org/CRDImages/as/original/21_11_3_O2_sf.jpg,0.227672,#1c1413,"[""#1c1413"", ""#140302"", ""#1a0502"", ""#1c0b04"", ""#231a15"", ""#1c1a14"", ""#221513"", ""#fefefe""]","[0.04819016, 0.04194911, 0.03604314, 0.03064679, 0.02779853, 0.02359594, 0.02334462, 0.02256274]",102,red 0.37 + orange 0.32,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/45934_no_bg.png,True,143245.0,combo_3,combo,0.584847
45937,True,eligible,https://images.metmuseum.org/CRDImages/as/original/79_2_530_O1_sf.jpg,0.26948,#828b75,"[""#828b75"", ""#7c826d"", ""#8b927d"", ""#656a5b"", ""#818572"", ""#939b84"", ""#747b65"", ""#7d8372""]","[0.04563, 0.03904, 0.03032, 0.026275, 0.02156, 0.02082, 0.020695, 0.01952]",2,green,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/45937_no_bg.png,True,200523.0,green,single,1.0
45938,True,eligible,https://images.metmuseum.org/CRDImages/as/original/91_1_425_S1_sf.jpg,0.00056,#030c02,"[""#030c02"", ""#0b1404"", ""#121d04"", ""#0d1a03"", ""#061101"", ""#121c0b"", ""#fefefe"", ""#14220b""]","[0.06242, 0.05946, 0.031625, 0.028465, 0.018785, 0.018595, 0.017915, 0.01624]",2,green,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/45938_no_bg.png,True,219160.0,green,single,0.929331
45939,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/29488.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/45939_no_bg.png,False,,,,
45959,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/55155.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/45959_no_bg.png,False,,,,
45962,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/30089.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/45962_no_bg.png,False,,,,
45964,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/28689.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/45964_no_bg.png,False,,,,
45965,True,eligible,https://images.metmuseum.org/CRDImages/as/original/79_2_1223_O1_sf.jpg,0.112004,#d3d2cc,"[""#d3d2cc"", ""#dbdad5"", ""#cccac4"", ""#c5c2bc"", ""#ebeae6"", ""#bdbab4"", ""#e2e2dd"", ""#deddd9""]","[0.06477016, 0.05719923, 0.05568505, 0.04914544, 0.04617668, 0.04213488, 0.03346707, 0.03104675]",103,neutral 0.85 + yellow 0.09,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/45965_no_bg.png,True,167747.0,combo_4,combo,0.737676
45967,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP-34642-001.jpg,0.453704,#231b13,"[""#231b13"", ""#342314"", ""#3b2b1b"", ""#2c231b"", ""#2b1d13"", ""#1b140d"", ""#1b1512"", ""#2c2214""]","[0.020215, 0.014025, 0.012455, 0.01207, 0.01176, 0.011515, 0.010505, 0.009975]",101,orange 0.46 + yellow 0.33,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/45967_no_bg.png,True,406904.0,combo_2,combo,0.742465
45970,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/20593.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/45970_no_bg.png,False,,,,
45972,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/54586.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/45972_no_bg.png,False,,,,
45974,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/16272.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/45974_no_bg.png,False,,,,
45977,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/54923.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/45977_no_bg.png,False,,,,
45979,True,eligible,https://images.metmuseum.org/CRDImages/as/original/LC-29_100_271_whs-001.jpg,0.019608,#bcab83,"[""#bcab83"", ""#fefefd"", ""#6c5c3b"", ""#645433"", ""#c4b38b"", ""#746443"", ""#b4a37c"", ""#c4b284""]","[0.022515, 0.0199, 0.019245, 0.0182, 0.017935, 0.017705, 0.015655, 0.015175]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/45979_no_bg.png,True,333041.0,combo_1,combo,0.689616
45984,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/28546.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/45984_no_bg.png,False,,,,
45985,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/13314.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/45985_no_bg.png,False,,,,
45986,True,eligible,https://images.metmuseum.org/CRDImages/as/original/LC-14_40_178_whs-002.jpg,9.2e-05,#1c3c42,"[""#1c3c42"", ""#03333b"", ""#033b4c"", ""#02435c"", ""#012c3b"", ""#023443"", ""#023d53"", ""#025373""]","[0.03742, 0.0366, 0.031325, 0.030095, 0.026115, 0.023955, 0.023315, 0.023145]",1,blue,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/45986_no_bg.png,True,206536.0,blue,single,1.0
45987,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/16194.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/45987_no_bg.png,False,,,,
45989,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/13713.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/45989_no_bg.png,False,,,,
45990,True,eligible,https://images.metmuseum.org/CRDImages/as/original/61_200_17_O2_sf.jpg,0.07532,#030202,"[""#030202"", ""#fefefd"", ""#0b0403"", ""#2c2b2c"", ""#343333"", ""#242323"", ""#3c3b3b"", ""#444343""]","[0.027275, 0.01463, 0.01145, 0.011135, 0.010625, 0.00962, 0.008955, 0.00859]",102,red 0.37 + orange 0.32,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/45990_no_bg.png,True,352567.0,combo_3,combo,0.443644
45992,True,eligible,https://images.metmuseum.org/CRDImages/as/original/LC-29_100_281_whs-002.jpg,0.000152,#033244,"[""#033244"", ""#02334b"", ""#024c7c"", ""#022d43"", ""#023c5c"", ""#035382"", ""#024b74"", ""#023453""]","[0.06558931, 0.05692739, 0.05438483, 0.05369532, 0.02792502, 0.02760181, 0.02636824, 0.02452596]",1,blue,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/45992_no_bg.png,True,185640.0,blue,single,1.0
45994,True,eligible,https://images.metmuseum.org/CRDImages/as/original/LC-91_1_364_whs-002.jpg,0.051172,#927502,"[""#927502"", ""#8a6d02"", ""#8d7203"", ""#9b7c03"", ""#957a03"", ""#856a02"", ""#836502"", ""#7b5d02""]","[0.063955, 0.05329, 0.049085, 0.03907, 0.038855, 0.03748, 0.037085, 0.02916]",101,orange 0.46 + yellow 0.33,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/45994_no_bg.png,True,438353.0,combo_2,combo,0.490391
45997,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP-13919-001.jpg,0.79574,#bdbcba,"[""#bdbcba"", ""#b5b4b2"", ""#c5c4c2"", ""#adacaa"", ""#cdccca"", ""#a4a4a2"", ""#d4d4d2"", ""#9d9d9b""]","[0.0698, 0.068135, 0.055595, 0.04827, 0.042215, 0.04029, 0.034495, 0.032375]",103,neutral 0.85 + yellow 0.09,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/45997_no_bg.png,True,257159.0,combo_4,combo,0.746839
45998,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/76099.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/45998_no_bg.png,False,,,,
45999,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP-34209-001.jpg,0.607752,#fdfdfd,"[""#fdfdfd"", ""#dddbca"", ""#e5e2d3"", ""#dad6c4"", ""#d2cdbb"", ""#d5d3c2"", ""#141313"", ""#1b1413""]","[0.015315, 0.01248, 0.01061, 0.009775, 0.00829, 0.008075, 0.007265, 0.00686]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/45999_no_bg.png,True,289458.0,combo_1,combo,0.537397
46000,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/55264.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/46000_no_bg.png,False,,,,
46001,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/15878.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/46001_no_bg.png,False,,,,
46003,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/20792.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/46003_no_bg.png,False,,,,
46004,True,eligible,https://images.metmuseum.org/CRDImages/as/original/79_2_892_O5_sf.jpg,0.00032,#fdfdfe,"[""#fdfdfe"", ""#bb9413"", ""#b38c1b"", ""#b38c14"", ""#a37c13"", ""#a37c1b"", ""#ba941c"", ""#ab8414""]","[0.02615, 0.00634, 0.006235, 0.00531, 0.004785, 0.004765, 0.0047, 0.004655]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/46004_no_bg.png,True,219139.0,multicolor,multicolor,0.584525
46008,True,eligible,https://images.metmuseum.org/CRDImages/as/original/20_41_8ab_S1_sf.jpg,0.018252,#d2dddc,"[""#d2dddc"", ""#cbd5d3"", ""#cedada"", ""#cdd9d5"", ""#c5d2cd"", ""#c3cdcb"", ""#c5d3d2"", ""#cad3cd""]","[0.078785, 0.067015, 0.046865, 0.03244, 0.0267, 0.02518, 0.02417, 0.019675]",105,neutral 0.81 + green 0.10,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/46008_no_bg.png,True,348809.0,combo_6,combo,0.562694
46011,True,eligible,https://images.metmuseum.org/CRDImages/as/original/18_56_16_O1_sf.jpg,0.000832,#040301,"[""#040301"", ""#0b0b05"", ""#1c1b13"", ""#13130b"", ""#242215"", ""#0a0502"", ""#2b2414"", ""#130c03""]","[0.084115, 0.07666, 0.038615, 0.03713, 0.03156, 0.022795, 0.02268, 0.020425]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/46011_no_bg.png,True,467340.0,multicolor,multicolor,0.591038
46016,True,eligible,https://images.metmuseum.org/CRDImages/as/original/LC-91_1_384_whs-002.jpg,0.002096,#454a4d,"[""#454a4d"", ""#4c5254"", ""#3c4245"", ""#fefefe"", ""#031c2b"", ""#494e51"", ""#333b3e"", ""#24435c""]","[0.026305, 0.020845, 0.01733, 0.016635, 0.014515, 0.012575, 0.011955, 0.01164]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/46016_no_bg.png,True,404091.0,multicolor,multicolor,0.873786
46017,True,eligible,https://images.metmuseum.org/CRDImages/as/original/17_169_O1_sf.jpg,0.048576,#bbbdbb,"[""#bbbdbb"", ""#b4b5b3"", ""#adadaa"", ""#9b9a95"", ""#a3a29d"", ""#aaaaa5"", ""#c2c3c4"", ""#a5a5a2""]","[0.07452, 0.0617, 0.05548, 0.045625, 0.045125, 0.041215, 0.040585, 0.039365]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/46017_no_bg.png,True,393642.0,multicolor,multicolor,0.489972
46021,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/34695.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/46021_no_bg.png,False,,,,
46022,True,eligible,https://images.metmuseum.org/CRDImages/as/original/LC-29_100_321_whs-002.jpg,0.000104,#5c332b,"[""#5c332b"", ""#643b33"", ""#542b23"", ""#62352c"", ""#4a1c14"", ""#4c231b"", ""#6b443b"", ""#5a2d24""]","[0.04498871, 0.04179783, 0.03529273, 0.0304501, 0.02866428, 0.02673367, 0.0259936, 0.02517845]",102,red 0.37 + orange 0.32,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/46022_no_bg.png,True,186469.0,combo_3,combo,0.829516
46024,True,eligible,https://images.metmuseum.org/CRDImages/as/original/79_2_364_O1_sf.jpg,0.119672,#2d436b,"[""#2d436b"", ""#344a73"", ""#2b344c"", ""#fdfdfd"", ""#2b3d63"", ""#9c9c93"", ""#32446c"", ""#344364""]","[0.02298012, 0.02125346, 0.01953184, 0.01706016, 0.01578153, 0.01550969, 0.01416562, 0.013778]",1,blue,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/46024_no_bg.png,True,198650.0,blue,single,0.767459
46025,True,eligible,https://images.metmuseum.org/CRDImages/as/original/79_2_885_S1_sf.jpg,0.172488,#036c93,"[""#036c93"", ""#036383"", ""#037394"", ""#036b8c"", ""#03648b"", ""#035c83"", ""#fefefe"", ""#02547b""]","[0.021785, 0.021055, 0.02099, 0.020735, 0.02037, 0.01948, 0.019265, 0.017905]",1,blue,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/46025_no_bg.png,True,298631.0,blue,single,0.880775
46029,True,eligible,https://images.metmuseum.org/CRDImages/as/original/17_120_147_O1_sf.jpg,0.13982,#022b33,"[""#022b33"", ""#01242c"", ""#02323c"", ""#023a44"", ""#021c23"", ""#022e39"", ""#023542"", ""#03424c""]","[0.121545, 0.106055, 0.061925, 0.046, 0.03172, 0.023795, 0.023, 0.01908]",1,blue,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/46029_no_bg.png,True,363228.0,blue,single,1.0
46030,True,eligible,https://images.metmuseum.org/CRDImages/as/original/93_1_234_O2_sf.jpg,0.158972,#8c8374,"[""#8c8374"", ""#948b7b"", ""#9b9383"", ""#a39c8b"", ""#837c6c"", ""#c2bbad"", ""#aba494"", ""#bbb4a4""]","[0.09026, 0.084115, 0.071165, 0.053775, 0.047265, 0.040365, 0.039765, 0.035825]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/46030_no_bg.png,True,317522.0,combo_1,combo,0.776703
46032,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/18738.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/46032_no_bg.png,False,,,,
46033,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP-455-001.jpg,0.438544,#cca47b,"[""#cca47b"", ""#d3ac82"", ""#6c543c"", ""#c49c73"", ""#735c43"", ""#bb946b"", ""#ab845b"", ""#b38c63""]","[0.03061, 0.02957, 0.028005, 0.022935, 0.021505, 0.01982, 0.01906, 0.01848]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/46033_no_bg.png,True,334306.0,combo_1,combo,0.807661
46040,True,eligible,https://images.metmuseum.org/CRDImages/as/original/29_100_252_O1_sf.jpg,0.086304,#ebdcc4,"[""#ebdcc4"", ""#ede1cc"", ""#ebdeca"", ""#e3d4bc"", ""#eee3d2"", ""#f5ede3"", ""#ddccb3"", ""#f1e5d3""]","[0.18058149, 0.11919477, 0.06495384, 0.05539143, 0.04006498, 0.03584457, 0.0339425, 0.02892426]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/46040_no_bg.png,True,172969.0,combo_1,combo,0.760839
46042,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/30132.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/46042_no_bg.png,False,,,,
46043,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP368008.jpg,0.706936,#fdfdfd,"[""#fdfdfd"", ""#1c2c23"", ""#f4f4f4"", ""#1b241c"", ""#222d24"", ""#ececeb"", ""#b3e4c3"", ""#e4e4e3""]","[0.01556, 0.005415, 0.00368, 0.002855, 0.00278, 0.0027, 0.002315, 0.002205]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/46043_no_bg.png,True,243691.0,multicolor,multicolor,0.51293
46044,True,eligible,https://images.metmuseum.org/CRDImages/as/original/61_200_14_O1_sf.jpg,0.20686,#fefefe,"[""#fefefe"", ""#010202"", ""#0393ad"", ""#0284a3"", ""#038ba4"", ""#028caa"", ""#027c9b"", ""#03839c""]","[0.015695, 0.014415, 0.00596, 0.005585, 0.0053, 0.00529, 0.00514, 0.004505]",1,blue,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/46044_no_bg.png,True,216818.0,blue,single,0.746405
46045,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/20875.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/46045_no_bg.png,False,,,,
46046,True,eligible,https://images.metmuseum.org/CRDImages/as/original/21_175_14_S1_sf.jpg,0.010792,#04040b,"[""#04040b"", ""#030204"", ""#0b0c13"", ""#0b0a0c"", ""#14141b"", ""#242324"", ""#fefefe"", ""#131314""]","[0.044805, 0.042725, 0.022695, 0.01497, 0.01326, 0.01293, 0.01123, 0.01106]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/46046_no_bg.png,True,438980.0,multicolor,multicolor,0.398014
